startnode,rating,endnode
5476,-1,2805
5476,-1,5477
5363,-10,5471
4866,1,3828
1352,3,2233
5476,1,3013
3013,1,5476
4172,-10,905
5363,1,5259
5259,1,5363
5363,-1,4932
5363,-10,5193
5363,-10,5198
5363,-10,5200
5363,-10,5201
5363,-10,5202
5363,-10,5203
3988,1,2835
5413,1,5478
5478,1,5476
5476,1,5478
4244,1,5052
4244,-5,4235
5466,1,5460
3707,2,4559
5439,1,3707
4559,-8,62
4559,2,115
5440,2,3707
4499,4,3897
1565,5,4291
1565,5,3897
2822,4,3640
4991,1,5479
4515,-1,5403
5480,1,4649
5476,1,5481
5481,1,5476
2045,-10,5213
5450,1,5482
2642,3,4291
5311,1,5363
3988,1,5476
5476,1,3988
4291,1,5411
3707,6,545
5479,1,5484
5484,1,5479
545,2,3707
545,1,5482
545,2,3640
4833,2,5259
5259,2,4833
3493,-10,5479
5411,1,4291
5363,-10,5484
5363,-10,4991
1352,-10,5485
1352,5,5157
5483,-10,5363
5484,-10,5363
5479,-10,5363
2045,-10,5479
2045,-10,5484
2125,-2,5479
2045,-10,4991
2125,-2,4991
4385,-1,359
3828,1,4382
4382,1,3828
5476,1,3000
3000,1,5476
4385,-2,6
1352,1,5487
1352,1,1726
3897,2,3345
3345,2,3897
2045,1,5473
5476,1,5489
5489,1,5490
5489,10,5476
5363,-10,5489
5363,-10,5479
2045,-10,5489
4925,2,5491
5491,3,4925
4516,2,35
5363,-1,2600
3878,2,3910
3910,2,3878
35,1,5492
5492,1,35
3828,-10,2498
4515,3,3988
4882,1,5413
5413,1,4882
5413,2,3988
5494,1,4197
3897,1,3714
3714,1,3897
2045,1,5403
5403,1,2045
2045,1,3897
3828,1,4419
550,2,2067
5478,1,5495
4291,1,3828
4922,1,4385
4811,6,2397
2397,6,4811
5480,1,4291
2067,1,550
5316,2,4197
4197,1,5316
4291,3,4253
3897,2,4762
4762,2,3897
2067,1,4439
2642,3,2943
35,1,1648
1648,1,35
4867,1,3278
1810,-2,25
4197,1,5497
4197,1,4762
4762,1,4197
3452,1,4851
1,2,4921
5499,3,3722
4925,1,3452
3452,1,4925
1018,1,5500
3452,1,3451
3451,1,3452
4694,1,5504
2063,3,2625
115,-10,2013
5501,1,5505
5505,1,5501
3000,2,1832
1731,-1,905
2045,1,4899
1334,1,2045
5404,10,1953
5497,1,4197
4385,-1,3547
4385,1,1528
3649,1,5476
5476,1,3649
625,1,1267
1267,1,625
4521,1,625
4197,2,3451
2943,3,2642
545,1,5506
5506,1,1352
5506,1,4860
5506,1,4921
5506,1,3707
5506,1,5440
5506,1,1735
5506,1,5065
5506,1,2822
5506,1,4559
5506,1,5249
5506,1,4385
5506,1,1528
5506,1,5482
5506,1,5317
5506,1,5318
5506,1,115
5506,1,1
5506,1,5508
1565,1,5506
2934,1,3278
1810,8,3897
3278,1,2934
2067,1,5466
3878,2,4559
4559,1,3878
4611,1,5316
5316,1,4611
4611,1,4925
4925,1,4611
4611,1,5510
115,1,5506
4499,-1,5512
3640,1,5180
3640,1,5513
1352,1,5513
4515,1,4499
4499,1,4515
4860,3,545
4899,-10,2498
3640,3,2296
3640,3,1352
3640,3,545
3640,2,115
3640,2,3707
3640,2,5482
3640,2,5440
5508,2,545
1352,1,3470
5501,1,35
5450,1,545
5450,2,1352
2388,-1,4136
5316,1,3828
1916,2,35
3878,2,4172
5472,1,5517
2125,1,5472
4925,1,3640
4611,1,2942
550,4,4197
2067,1,3828
3828,1,2067
2822,-1,2214
2822,-1,2028
5501,2,5316
2822,5,1693
4291,5,4553
5501,1,2296
3897,2,2067
3897,3,4131
5522,10,2870
2296,-5,5501
5525,1,4780
1352,1,5526
4780,1,5525
5510,2,3878
4899,-5,5501
5316,1,5501
1810,-9,5501
5527,1,3640
1735,1,5527
5525,3,1352
5482,1,5450
5528,1,2642
3707,1,2642
4611,2,3828
3722,2,1670
3878,1,3640
5492,1,3707
3707,1,5492
4553,4,4515
4515,3,4553
5526,1,3878
5316,1,4735
4735,1,5316
4559,-5,5505
4559,2,1810
4515,1,4611
2388,1,3722
361,1,2388
1,1,2067
2067,1,1
1670,-10,2017
1670,2,3722
4899,1,4611
5473,-10,5488
4570,1,4189
3878,1,5514
5473,-10,2498
5465,1,4570
15,1,4291
4570,2,1018
1018,1,4570
2266,2,4694
1953,1,5530
3598,2,3897
3897,2,3598
3897,1,3107
3278,5,3897
4570,1,3451
4197,3,550
4385,1,4925
4925,1,4385
3878,1,5531
5531,1,3878
3451,-1,1919
3451,1,3107
1352,1,5005
1352,3,3572
3451,1,5316
5316,1,3451
1670,-10,5532
2045,-10,5533
3919,-1,5533
5523,-10,5533
5523,-10,5532
3722,2,4860
3013,4,3649
3649,3,3013
4860,1,115
4611,1,1731
1731,1,4611
3572,3,115
3572,3,545
3572,3,4860
3572,3,1352
3572,3,1735
4860,1,1735
4860,3,5065
4860,3,3572
115,1,39
3572,2,5005
115,3,3572
115,3,4860
115,3,69
1735,3,115
1735,3,5065
1735,3,3572
1735,6,1352
3878,1,3572
115,3,5534
5534,2,115
5317,7,1352
3828,3,4611
3878,1,4867
4867,2,3451
4867,1,3878
5440,2,3640
5440,2,4860
5440,2,1352
5065,3,4860
5316,2,5363
5363,2,5316
5363,1,3828
4611,1,5363
115,4,1352
2397,1,4611
3878,-10,5142
3278,5,3451
5536,1,3722
2125,-2,2498
2125,5,1
2125,2,4291
4611,1,3229
35,1,5537
35,1,5538
115,-10,62
115,-10,3
1352,-1,62
115,3,2
115,1,1202
5157,1,4860
4860,1,5157
5157,1,115
5157,1,5065
5157,1,545
5157,1,3572
5157,1,1735
5472,1,1648
1648,2,5472
5065,3,5157
3640,1,5157
2934,1,5472
5472,1,2934
5065,2,1947
4385,1,3470
5363,-10,3744
115,1,1
1,1,115
545,4,1735
545,3,4860
545,3,5157
545,3,5065
3451,-10,4598
3878,1,5539
361,-7,62
5539,1,3878
3451,2,4611
5450,1,5157
5480,10,3828
3640,1,5540
5540,1,3640
5540,1,5157
5540,1,1352
5541,1,4611
115,1,5542
115,1,664
3878,1,5521
3878,1,4925
2045,-1,3099
4499,1,3194
3194,5,4197
5471,1,5544
5544,4,5471
4559,-10,5544
4559,-10,5471
5472,1,5536
5536,1,5472
5472,1,4925
4611,1,5472
5472,2,4880
5543,1,5472
2934,-10,5546
2934,-10,5471
2934,-10,5544
5529,-10,5547
5481,2,5472
1810,-10,1964
5472,2,3013
3013,2,5472
3722,2,5482
4291,2,5472
5472,2,4291
3722,1,1512
3452,-10,5197
3452,-10,5193
4899,1,5316
5472,3,4611
5472,1,1810
4899,10,5472
5472,10,4899
5549,10,5521
5472,5,5316
5316,5,5472
4899,10,5473
1810,-10,4899
1810,-2,5473
4385,1,5100
5550,1,5531
4611,6,4291
4851,1,4131
4131,1,4851
3847,2,3527
2565,1,3285
3285,1,2565
2125,2,5552
3640,1,5552
5480,-10,3451
3451,-10,5480
3429,5,3897
3897,5,3429
5180,5,4922
5473,-10,1810
5316,-2,1810
3452,1,4899
3452,1,1
2647,2,3901
5543,1,5550
2835,1,2934
2934,1,2835
3722,1,1396
3919,1,4291
3722,-1,2835
4291,-3,3722
5528,2,5551
2896,1,3722
3722,1,2896
4515,3,5543
3722,-2,4899
3897,9,3630
5529,3,5543
5543,2,5529
5472,3,215
215,3,5472
5553,1,5554
4925,1,1735
3107,1,5472
3910,1,5472
5363,-10,2498
4291,7,4611
2755,-1,5251
1352,1,5450
5553,1,5556
4385,1,5557
3707,1,4925
1998,1,5543
5316,1,5558
5559,2,3722
5559,1,5514
5559,1,4860
5559,1,545
5559,1,3707
5559,1,3572
2625,1,5481
5481,1,2625
1471,2,3986
3986,2,1471
5472,-3,3910
3897,2,4418
3897,2,5560
5560,10,3897
3040,2,5472
5472,1,5550
5550,1,5472
3722,-2,5561
1810,1,5563
992,3,908
5553,1,5564
5564,1,5553
115,1,17
5472,3,3040
35,1,5567
5566,1,35
3722,1,5506
3722,2,2642
3722,-1,4291
3722,2,545
3722,1,4611
3722,1,5523
3722,1,5499
3722,-5,1383
3722,-1,4553
1735,1,2018
5492,10,5568
5568,10,5492
4172,-8,5473
3722,2,1
2835,2,1396
4385,1,5065
2625,3,5529
3722,3,2625
2835,1,4867
4867,1,2835
5450,1,1512
5065,1,1512
1731,8,1334
1396,1,4304
5524,10,1
361,1,1832
2835,2,5569
4209,1,2625
3897,3,5569
5569,3,3897
3427,1,690
5555,1,3427
2124,-10,4694
2835,2,2045
5541,-10,5553
3878,-10,5553
5541,1,2767
2767,1,5541
5570,1,5541
5065,1,5317
3707,1,468
3897,1,2397
5316,1,5529
4291,1,1386
5541,1,3828
1352,1,25
3878,1,5573
5573,1,3878
3649,1,3707
3707,1,3649
3707,1,2625
4315,2,3864
3864,2,4315
5522,-10,25
5522,-1,5574
1810,-8,5480
5482,1,3878
5574,-10,3451
135,-1,5574
3878,1,3427
35,1,4515
4315,2,2144
3878,1,5143
2296,-10,5576
3452,-10,5576
3828,-10,5576
3640,1,5577
4197,1,3013
2296,-10,1543
35,1,3878
35,1,5579
5580,1,3040
4315,5,93
93,4,4315
4315,1,1318
1318,1,4315
1018,-10,5576
5443,2,5581
2388,1,4361
3878,1,2296
5569,1,2296
4499,1,2397
2397,1,5582
5582,1,2397
3722,1,5450
1352,2,5521
3828,2,5524
5524,2,3828
3707,1,5577
5521,2,1352
3452,1,1334
5316,1,5583
5583,1,5316
3429,1,5524
5524,1,3804
5583,1,3040
3040,1,5583
3722,3,1810
4867,1,1412
5310,1,4511
4385,-1,1726
5529,2,2397
2397,1,5529
5554,1,5316
5316,1,5554
4553,1,5316
3804,1,5524
5475,1,5587
5475,1,5588
5475,1,5589
215,4,4136
4649,-10,5480
4828,-10,4693
2296,1,3452
3452,1,2296
4828,1,3452
4828,1,5590
3452,1,4828
3452,1,5590
2767,3,4197
4197,1,2767
3878,1,115
3013,2,4197
2658,1,5457
5457,1,2658
1034,3,4315
4315,3,1034
2125,1,5591
5591,1,5316
5316,1,5591
35,1,5592
4304,2,5523
5593,1,115
5529,3,361
1018,8,57
57,8,1018
5353,1,4515
4515,1,5353
4515,1,3040
3040,1,4515
5594,3,3640
3040,4,280
4385,1,5594
4197,2,4867
5596,-1,5554
5472,3,2110
5472,1,5596
5596,1,5472
5597,1,5472
2110,3,5472
5550,1,1810
1810,1,5550
5472,1,5598
5529,3,5472
4197,2,5472
5259,5,3897
3897,4,5259
5472,2,4197
4172,-10,5599
4304,-10,905
3828,1,5596
33,1,3878
4385,3,4559
4385,3,115
3878,1,4385
4385,3,1947
4385,1,5507
5317,1,5539
4197,1,1670
1670,2,4197
4499,8,4649
4172,3,4499
5482,1,5601
2388,1,1615
35,2,5600
216,1,4197
1810,-8,5472
4511,2,5590
5590,2,4511
3429,1,2635
4559,-2,2194
4197,1,4118
5569,3,33
4197,1,3707
1971,-3,2194
5596,4,1731
3452,1,4304
5598,-1,5472
4304,1,5604
2296,6,4291
361,-1,5472
361,-1,3531
4515,1,3916
3707,2,5180
3429,1,1998
1998,1,3429
4385,-2,5485
4385,-2,2187
4559,-2,5485
4291,1,3878
3878,1,4291
2063,2,2835
57,1,3878
3878,1,57
1352,-1,1948
2942,1,4189
5457,5,5570
4532,1,5457
5457,1,4532
3013,1,5316
1731,3,5607
4649,1,3013
3013,1,4649
4385,-2,1386
3919,-1,5212
4197,1,3581
3581,5,4197
4197,3,4611
3746,2,1018
5504,1,5610
2835,1,4532
3722,1,5540
5472,1,4251
2110,3,4197
4197,2,2110
3722,1,5317
3452,2,2067
3452,-10,5472
2658,-2,5611
4304,-8,5472
3707,4,4860
4291,3,2835
2835,3,4291
4291,1,4851
4851,1,4291
5591,1,2835
2942,1,3040
3581,2,1899
3919,1,1363
2045,3,3919
2110,1,5608
5610,1,4197
5610,1,5316
5609,1,5610
4197,1,5610
1,1,3919
51,1,33
3040,2,51
51,2,3040
3429,1,5353
2658,1,2296
5608,1,3878
5608,1,2110
5608,2,5612
256,5,5614
5614,-10,5610
5515,1,25
5615,8,4925
5608,1,4511
4511,1,5608
481,3,2296
3878,1,481
1352,1,5617
5590,10,5618
5618,10,5590
5618,10,5619
5619,10,5590
5619,10,5618
35,2,3772
3772,2,35
5614,8,256
2045,1,4515
2934,1,5435
5435,1,2934
2934,1,3804
4197,1,5614
3452,1,3040
3040,1,3452
2934,5,2266
3452,1,304
5622,1,4209
4209,1,5622
3656,1,5506
3878,-4,2194
3040,2,2942
2388,1,3828
3040,1,13
3470,8,5623
4197,4,2835
2835,4,4197
2625,2,3013
4649,2,3040
3040,2,4649
3828,1,2388
5609,9,4649
361,1,3452
361,2,5570
3317,5,4197
1971,1,545
1352,1,5624
5624,1,1352
5624,1,115
5624,1,1735
5624,1,3707
4365,1,1316
5624,1,5065
5065,1,5624
35,1,5619
1939,4,1
3040,1,5625
5625,1,3040
35,1,5596
35,1,1971
4860,-1,4291
3722,-1,4519
4922,3,5626
4291,-1,4860
1352,-1,2524
3452,1,5612
2835,1,3040
3640,-1,2524
3581,1,5625
3828,1,5627
5627,2,3828
4860,1,5440
4515,1,2625
2625,1,4515
4172,2,1316
2658,6,1
2658,3,1939
1939,3,2658
5623,5,5606
5623,2,1352
4291,1,5598
5598,10,4291
4365,1,4197
4197,1,4365
3451,-10,5574
2296,1,5472
3598,1,4197
4197,1,3598
4197,2,3810
1352,1,5623
5602,2,1352
3470,8,5602
5602,2,5482
3470,1,1352
5579,1,35
4515,3,4197
3013,2,3897
1352,2,3878
4382,1,3988
3707,1,5508
5515,1,5508
545,1,5508
35,-10,5554
5630,1,3828
3828,3,3040
1764,1,5633
4860,1,5577
4860,1,5634
5635,1,4649
3040,1,5632
5632,1,3040
3040,2,5316
5065,1,5634
4925,2,4213
3988,1,3429
3429,2,5636
4196,2,4101
5636,4,3988
5636,10,1
5636,-10,5638
1352,2,5613
3988,-1,5639
3988,-1,5638
3988,-1,5640
5636,-10,5641
1396,3,4291
4291,3,1396
3828,1,2934
3988,3,2934
2658,-10,2028
2658,-8,62
5508,1,3707
4300,3,1528
3828,1,5630
2822,2,535
5612,2,5636
3988,1,1778
5440,1,5643
3640,1,5613
2045,-1,2044
1639,-2,2044
2934,1,5508
5508,1,2934
3988,1,3828
3988,1,3837
3988,1,361
4867,2,5316
4172,2,33
2429,3,1764
5612,1,3581
5065,1,5613
5612,1,5582
5582,1,5612
1810,-9,3600
3429,7,2835
2835,7,3429
4197,2,5478
5632,2,3828
5632,1,2625
2625,1,5632
5648,5,3260
5612,1,3013
3013,1,5612
2125,1,5596
5649,1,4925
5650,3,4205
5647,3,3581
5640,2,5647
3988,1,4291
4385,-1,3865
3988,-10,4136
2328,-6,2028
2328,-5,2214
3429,3,5649
35,1,4136
35,1,5653
4860,-1,5654
5649,1,2388
545,1,5613
4197,3,5655
5655,10,4197
5596,1,2110
3040,1,5596
3429,1,3040
5596,1,3040
3040,1,3429
5631,1,5596
5596,1,5656
5596,1,5657
5658,2,5647
5658,2,5649
5649,2,5658
2835,2,4365
5647,3,5658
4385,2,3707
3988,1,1802
5619,3,5659
3988,1,2165
5482,2,1735
1735,1,5482
5482,1,5602
5296,1,3040
4197,1,32
4197,1,540
4385,-2,2004
5227,1,540
5227,1,5660
4291,1,540
5450,1,5508
5541,1,4867
3470,8,5661
3878,3,5440
5353,1,5508
5296,1,4197
4197,1,5296
32,1,4197
3722,2,4921
5609,1,3828
2397,7,5664
4197,3,3345
5665,1,5631
5665,1,5666
3804,1,5667
5541,1,4365
5591,1,5541
5591,1,4365
5667,1,2388
5612,1,5316
5316,1,5612
5667,1,3828
3828,1,5667
3640,1,5612
3804,1,4291
4291,1,3804
481,-1,1991
4316,1,3506
5666,5,5665
3506,1,4316
5631,1,5668
5668,1,5631
5631,1,5669
5669,1,5631
2396,-10,5631
5259,2,4197
4197,1,5259
5654,1,3427
3581,3,5529
5654,6,135
5654,2,481
1731,3,5596
5529,2,5316
3429,1,3427
3427,1,3429
3427,1,5529
5614,3,3722
5654,3,5212
4365,1,3988
5612,1,2934
3722,2,5614
3878,1,5670
3988,1,1953
3572,2,5450
5450,3,3572
4452,-10,1991
5670,1,3878
4649,2,4452
3804,1,5442
5529,2,3581
5654,3,5316
563,1,645
5672,1,5591
3828,1,5673
5673,1,3828
3609,1,5674
4385,1,5675
4365,-10,5654
5525,-1,5654
5674,1,5529
5654,4,159
5654,3,192
5565,2,5612
215,1,2336
4618,5,4315
2336,1,215
4315,5,4618
4315,5,4308
4291,5,5316
4365,1,3878
4365,6,3837
3837,6,4365
4197,4,4518
4518,5,4197
5482,1,5515
4197,1,2336
2336,1,4197
5316,5,3040
4499,1,5678
5678,1,4499
1352,2,5482
5649,3,5679
5482,2,1352
5529,3,5353
3988,2,4882
3988,3,5413
5353,3,5529
3345,1,5612
5612,1,3345
2045,-1,3487
2396,3,5175
5680,3,3988
4867,2,5612
1731,2,3897
3897,1,5612
4924,2,35
4867,5,4197
2125,1,3317
4291,1,5682
135,-7,3444
3630,7,2942
5612,2,3897
3988,2,4559
3988,5,4172
2165,1,2431
2431,1,2165
2165,10,1752
5685,1,5612
3640,2,5065
3429,2,5570
3988,4,13
13,4,3988
3413,-10,5686
5413,-10,1991
5635,1,5687
3040,1,5541
2125,1,4515
5649,3,2934
5612,1,3598
3598,2,5612
5642,5,5612
4860,1,5688
3000,3,4197
2625,1,3000
4197,1,5689
5689,1,4197
3897,3,2625
2625,2,3897
1352,1,856
4532,2,5635
5635,2,4172
5591,1,4172
3828,1,2835
2835,1,3828
5667,1,2934
5667,-10,2919
5692,1,3828
5667,1,481
4291,1,2934
2625,1,32
32,1,2625
3722,2,3707
3804,1,3429
5694,2,5612
4361,1,35
5667,2,5316
5316,1,5667
5612,1,5227
5227,1,5612
5695,1,3722
3988,2,5251
5687,-1,2167
3988,2,3903
4209,1,2165
2165,1,4209
3988,2,3451
3063,1,4172
3040,-2,270
3040,1,4172
2388,1,5649
2625,3,3040
3988,3,2625
4385,1,5606
4385,1,5602
5630,1,4172
3722,-2,1363
3707,3,3722
3040,2,5635
5635,2,3040
5529,1,5403
4608,2,3878
3878,2,4608
5606,1,5571
5482,1,3572
5606,3,2
3722,1,2165
540,3,4197
5677,2,5578
5612,1,4851
4851,1,5612
3988,1,5612
3988,1,5700
4618,5,2230
5525,-1,1098
1764,2,2934
1352,-10,135
5612,1,2063
3722,1,3893
2063,1,5612
35,1,5703
5635,3,5612
5612,1,3001
5612,2,5699
5699,4,5612
2165,-10,1383
1764,3,4291
3040,3,2625
3630,2,4515
3988,1,5460
3903,1,5316
4860,1,5706
5612,1,4649
3988,-5,4524
5635,1,3013
5700,1,3988
5700,1,35
5700,5,5612
5065,3,5705
5612,1,4937
3345,1,5529
2625,1,5316
5316,1,2625
5677,3,3722
5482,2,1
2125,2,3345
5508,1,3722
2067,-10,3452
2067,3,5684
1352,1,3722
5510,1,3893
3893,2,5510
4532,-1,3270
4723,1,4518
2141,1,2110
2110,1,2141
5413,1,2934
5413,1,5707
2165,1,5708
3345,1,2388
1352,-1,1656
2165,1,3214
3465,-10,905
1810,-10,2017
3707,-5,1656
3465,1,5635
5612,-10,5709
2125,-5,5709
5525,-1,4519
5508,-10,2498
5413,1,4649
3988,1,3722
5707,1,5413
5707,1,2934
5635,2,3988
4649,2,5609
4649,5,3345
4291,4,3345
3598,2,5529
5529,2,3598
1746,1,1565
5707,2,3988
1746,3,25
4499,5,4172
1746,1,5710
35,1,5711
2934,1,5712
3640,1,5713
1764,3,5712
4649,2,4291
5612,4,5529
4649,7,5309
481,1,3649
3649,1,481
3903,1,5612
5612,1,3903
1764,1,3903
1565,1,1746
3413,1,5612
5643,1,5508
4385,-2,1098
5612,1,2045
2045,1,3413
2045,1,5612
5635,2,3903
5612,1,5714
5714,1,5612
5612,1,5715
5529,1,5715
5363,1,5715
5715,1,5363
5065,4,1352
3707,3,3640
5065,1,5482
3598,-10,4065
4521,1,415
2252,1,2943
4649,-1,57
2524,-1,3722
2524,-1,1185
2524,-1,1331
2524,1,135
2524,1,6
2524,1,2618
2524,1,3099
2524,1,2306
2524,1,2665
2524,1,535
2524,-1,1383
4291,2,2524
5612,1,4291
4291,1,5612
4553,1,5612
2388,1,3804
3429,2,5612
5612,2,3429
4511,1,3427
415,1,4521
4315,3,5701
5717,10,35
2125,1,4723
2942,3,4172
5701,3,4315
2165,-2,5718
13,-2,5718
5719,1,5227
5719,2,5635
5635,1,5719
4291,2,4649
1363,-1,905
3707,3,2822
3988,1,3527
1512,1,3572
1512,1,5450
1512,1,5065
1512,1,5482
1512,1,545
5525,-1,2524
3988,1,5212
3988,-1,4075
3722,-2,3903
3988,1,2067
5612,1,1764
2018,2,5413
5661,1,5482
5655,10,5720
3317,3,4291
5612,1,3719
3719,1,5612
1352,-1,1185
2822,1,23
3988,-5,3744
3988,1,1352
3837,4,4172
545,-5,1154
2524,-1,5525
4172,4,3837
4197,2,3001
1018,6,4291
3722,-5,3744
5541,1,5723
5723,1,5541
3988,1,2230
4291,6,1018
3452,1,3988
1352,2,4925
3988,2,192
5724,1,5612
3722,-2,4649
4921,10,1
4649,1,4419
3804,1,4197
5506,1,2233
5506,1,3878
5506,1,5613
5506,1,3470
5612,1,5725
5725,1,5612
5316,2,5726
5726,4,5316
3988,3,4867
5655,1,1352
3988,1,3804
5719,10,5729
4365,1,3429
3429,1,4365
5729,1,5730
5730,10,5729
5729,3,5731
5731,10,5729
5729,3,5732
3988,-5,5719
3988,-5,5730
3988,-5,5732
3988,-5,5731
3988,-5,5733
5729,-10,3988
5733,-10,3988
5733,-10,3722
5733,-10,5227
3919,-5,5733
3919,-5,5732
3919,-5,5731
3919,-5,5730
3988,1,550
4172,-10,5733
4172,-10,5729
4172,-10,5732
4172,-10,5731
4172,-10,5730
550,1,3988
3722,2,2388
2194,-5,5482
2194,-1,1846
2194,2,3935
2194,4,2054
3722,-2,2
3988,1,4553
4553,1,3988
5520,3,1352
1018,1,5529
5529,2,1018
4515,3,5529
3722,1,5736
5736,1,3722
4172,-10,3722
4649,2,4172
4385,1,5440
4385,1,23
4385,1,29
4385,-2,1185
4385,1,546
2303,1,5413
5413,1,2303
1512,1,3766
3766,1,1512
5556,-10,5738
3413,1,1810
5738,-10,5556
5738,-10,1201
1512,1,5440
5540,2,4860
4172,-10,5596
2194,1,5578
2194,1,2934
2194,1,5125
3722,-2,2194
5739,1,5578
1352,1,3864
3707,1,3864
3722,1,3864
5227,1,5740
5740,1,5227
2942,1,3988
3707,-4,2194
3919,-1,5609
2045,-3,5609
4172,-10,5446
1746,1,5413
4172,-10,5742
4515,1,51
5744,1,5635
3828,3,4649
4291,3,1098
5363,-10,5525
3722,1,2303
5743,1,5635
2194,2,5506
3988,2,415
2822,2,3878
4172,4,2942
3345,1,1471
4515,1,5591
5591,1,4515
5702,1,35
1018,6,2942
2194,1,1502
2194,2,2201
5635,-5,5743
3988,-2,5743
5635,4,5591
5591,4,5635
5635,1,4382
4860,1,5749
5635,-5,5746
5688,5,5749
2067,1,5508
4382,1,5635
5529,2,4291
2388,-10,4382
3719,2,4925
2942,10,1018
415,1,3988
2296,-10,2784
35,2,4264
3427,1,5465
3804,1,1018
3988,3,3001
2388,-1,5750
5612,1,710
710,1,5612
5465,1,3427
5180,1,5752
3451,1,5753
4515,1,5508
3804,-10,2028
3804,-10,3744
2388,-10,3744
5515,1,1
5515,1,5482
4925,1,3804
2194,1,3204
3722,1,5757
5689,-5,5635
5612,5,5259
5259,6,5612
5413,3,2018
1810,1,5691
5515,1,545
2296,1,1316
3327,7,5691
3988,1,5457
5655,1,5510
1810,-3,5635
5612,2,4515
4515,2,5612
5526,2,5515
1512,1,4559
4291,1,5691
5469,2,5712
5227,10,5712
4385,1,5508
4649,-10,5635
5759,1,5508
3470,5,5760
5761,10,5759
2397,7,5591
5591,7,2397
5762,8,3470
5762,8,5623
5612,5,5712
35,2,3427
5762,5,5763
5760,5,5762
5763,5,3470
5763,5,5760
3451,1,2063
2063,1,3451
135,-8,5712
481,2,5612
5712,5,5612
192,-1,3640
3451,1,892
3451,1,3649
3649,1,3451
3828,4,4452
4291,6,2296
5508,1,3988
4921,1,5508
5508,1,4921
35,2,5702
1352,-1,5654
5765,-5,5712
5765,1,3804
5765,-1,2296
5227,1,5457
5457,1,5227
3919,-5,5712
2296,5,5712
5767,1,5612
5655,2,5768
4172,-10,4279
4172,-10,5635
2165,-10,5635
5508,-10,5635
5612,-10,5635
5691,1,5693
5508,1,5655
35,1,5689
3828,2,5612
5612,2,3828
4649,3,2835
2835,3,4649
5508,1,4197
1967,4,1810
2125,2,2942
3572,2,3640
3722,3,3878
3260,4,5775
3919,-10,5776
3988,2,4518
4518,1,5777
5777,1,4518
3001,5,3988
3988,3,1810
5759,1,4511
3988,-3,4279
3988,-1,5778
4559,-10,5635
3988,-5,62
3988,2,5508
1953,1,5779
1735,-1,5780
3828,1,5781
5565,2,5529
5481,4,3828
5227,1,5689
3000,5,3988
5783,1,3988
5783,1,35
5783,1,5413
5539,1,5785
1585,4,5569
2125,1,5786
3451,2,4172
5777,1,3988
1,2,5689
5763,8,5788
5788,8,5763
1352,2,5784
3707,1,5655
3707,1,5784
5529,1,3345
3988,3,2392
546,2,481
2388,2,2067
2067,3,2388
5791,10,5612
1735,1,5528
5528,2,1735
35,3,5792
2045,2,2388
3451,2,2045
4515,1,3451
5227,1,57
3919,3,710
710,1,3919
4553,1,4532
4532,1,4553
3903,-10,3722
3903,-10,135
5529,1,3429
4511,1,5529
5529,1,4511
4365,1,4291
1018,1,1656
5784,2,3707
5784,3,1352
5784,3,5655
5481,1,4197
4197,1,5481
2388,1,5795
35,3,5433
5623,5,5762
5623,5,5661
3707,1,5578
2296,-10,3699
3451,1,4925
4925,1,3451
5539,1,1352
5539,1,5317
4649,5,2942
2942,1,5508
5450,2,4921
5508,1,2942
5227,2,5413
5413,1,5712
3828,4,5529
5649,8,5798
5798,8,5649
4921,1,2822
5508,1,4365
3903,-10,481
3828,1,5777
5777,1,3828
5551,1,5799
5655,1,5799
1018,-9,2498
4291,3,4515
4515,3,4291
3451,1,5712
5712,2,3451
4365,1,2063
2063,1,4365
4611,4,4197
4925,1,5800
5800,1,5712
5801,1,5704
1953,1,5413
5712,3,5691
1639,1,3451
3451,1,1639
35,1,5777
4649,2,5413
35,3,5793
5793,6,35
1352,-1,5594
4860,-1,5594
104,1,892
892,1,104
3707,10,5506
3878,1,5802
5802,1,3878
3640,3,5594
3285,1,35
5649,7,5803
1,-10,1383
1,-5,62
3640,-1,135
1,4,135
192,-1,5676
3655,2,1018
4532,1,3649
3649,1,4532
5612,-10,5791
5801,-10,5804
892,1,5805
5805,1,892
3804,1,5363
3804,1,5625
5363,1,5625
3988,-5,5726
3655,2,5612
5525,3,3707
5655,1,3707
1352,-1,2187
3722,1,5806
96,1,5227
1731,1,4515
3153,1,4897
3153,3,3260
3153,3,3986
3722,1,988
3988,2,35
3640,1,3722
1953,-10,2647
3878,3,5612
35,4,2483
5612,2,3878
5806,5,5661
5806,7,5623
5806,8,5606
5606,5,5806
5606,5,5602
5623,5,5806
3722,1,5606
5606,1,3722
5602,1,3722
5606,5,5623
5623,5,5602
5623,5,3470
5602,3,5661
5602,5,5623
5602,5,5606
5602,5,5806
3722,1,2822
2942,1,96
2063,1,96
96,1,2063
3722,4,5578
3722,1,3470
3828,1,4320
4320,1,3828
5655,1,5808
5655,1,5809
5469,2,4291
1565,6,1396
3451,-1,5810
3451,4,4197
3451,-1,2647
5613,3,1352
3345,1,5227
1352,1,3903
51,1,4251
3649,4,4649
4649,4,3649
3470,8,5806
2045,2,3345
5508,1,5525
4365,-10,25
3722,1,5528
5526,1,4921
4320,1,3345
3345,1,4320
5528,2,1352
5528,1,5525
5528,1,3707
5065,1,5525
